series,iso3,country,year,value,lower_bound,upper_bound,sex,age,reporting_type,nature,unit_code,source,is_headline
SH_DYN_MORT,BRA,Brazil,2021,16.32542038,14.8944,17.8767,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2021,13.044723,11.8491,14.3939,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2021,14.72353474,13.5644,15.9869,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,BRA,Brazil,2022,14.58825016,13.1747,16.1687,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,BRA,Brazil,2022,12.92834126,11.5435,14.5118,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2022,16.17405571,14.4761,18.05,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2023,15.9872834,13.952,18.2684,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2023,12.79493052,11.1812,14.7069,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2023,14.42472322,12.7114,16.4002,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,BRA,Brazil,2024,14.21697211,12.1992,16.5876,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,BRA,Brazil,2024,12.60471733,10.7231,14.8844,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,BRA,Brazil,2024,15.74829442,13.3965,18.4668,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2000,10.90054953,10.6453,11.1619,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2000,11.88422885,11.5709,12.1985,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2000,9.869159542,9.60116,10.1458,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2001,9.333505697,9.08307,9.58759,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2001,11.28188561,10.9912,11.5617,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2001,10.33133828,10.0988,10.5642,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2002,9.819681969,9.59131,10.0448,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2002,10.73032749,10.4511,11.0054,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2002,8.861321495,8.62227,9.11207,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2003,8.526921147,8.28695,8.78019,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2003,10.3278918,10.0484,10.6015,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2003,9.449360954,9.22065,9.67678,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2004,9.238648579,9.04205,9.44195,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2004,10.1102729,9.86697,10.3681,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2004,8.322049737,8.10259,8.5464,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2005,8.21647578,7.98701,8.45397,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2005,9.972950784,9.71437,10.2437,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2005,9.117139663,8.90253,9.33684,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2006,9.011214426,8.80866,9.21737,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2006,9.850372188,9.60673,10.1059,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2006,8.129516785,7.90996,8.3531,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2007,8.048420566,7.82821,8.26266,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2007,9.741851791,9.50159,9.99704,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2007,8.914845094,8.71876,9.12049,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2008,8.846318668,8.63255,9.05874,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2008,9.629461664,9.37306,9.89905,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2008,8.021873227,7.79114,8.24398,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2009,7.988838191,7.77749,8.20316,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2009,9.565071054,9.33102,9.80844,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2009,8.79829108,8.60448,8.99103,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2010,8.732336159,8.52814,8.94509,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2010,9.476172171,9.22677,9.7336,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2010,7.953367397,7.73028,8.18352,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2011,7.897155793,7.68146,8.11468,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2011,9.294834519,9.056,9.53214,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2011,8.612250402,8.42047,8.80576,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2012,8.441621268,8.25423,8.63555,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2012,9.111443708,8.87318,9.34335,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2012,7.740517356,7.53612,7.95452,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2013,7.553688996,7.341,7.77427,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2013,8.917034897,8.67915,9.15528,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2013,8.252165248,8.05758,8.45177,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2014,8.063518152,7.88846,8.24583,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2014,8.7014277,8.48984,8.92799,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2014,7.391446238,7.19422,7.59366,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2015,7.224366486,7.01698,7.43479,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2015,8.530547919,8.29781,8.77242,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2015,7.894010075,7.7009,8.08965,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2016,7.745989773,7.56621,7.92257,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2016,8.363081051,8.14029,8.58579,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2016,7.095837297,6.90032,7.29373,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2017,6.970081929,6.77615,7.17308,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2017,8.149906835,7.93765,8.37507,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2017,7.574483509,7.40233,7.75552,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2018,7.323113083,7.14847,7.50859,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2018,7.890024679,7.67026,8.11048,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2018,6.727679671,6.54048,6.92967,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2019,6.428554484,6.25008,6.6143,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2019,7.551888412,7.35201,7.75819,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2019,7.004096341,6.8448,7.17134,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2020,6.766243277,6.58572,6.95251,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2020,7.292338534,7.06922,7.51825,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2020,6.216120944,6.02148,6.41678,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2021,6.205307786,6.0187,6.40289,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2021,7.227659856,7.01164,7.4483,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2021,6.729072919,6.55863,6.90355,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2022,6.816612076,6.63746,7.00582,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2022,7.327930904,7.10323,7.56085,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2022,6.281459217,6.07956,6.49222,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2023,6.314647878,6.09456,6.54268,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2023,7.37535191,7.13809,7.62566,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2023,6.85753793,6.66494,7.05899,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2024,6.752854486,6.4652,7.05463,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CHL,Chile,2024,7.263643562,6.9273,7.61449,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CHL,Chile,2024,6.21959816,5.91846,6.53172,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2000,25.01962069,22.9733,27.2575,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2000,22.09178965,20.1498,24.2222,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2000,27.79186702,25.4416,30.4088,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2001,26.89405775,24.5537,29.5075,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2001,21.39197084,19.4841,23.5023,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2001,24.22172722,22.1975,26.4422,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2002,23.45546022,21.4542,25.6844,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2002,20.73657714,18.8618,22.8358,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2002,26.04809419,23.6987,28.6595,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2003,25.23622502,22.8804,27.8162,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2003,20.12752931,18.271,22.2197,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2003,22.74329396,20.7263,24.9539,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2004,22.05141551,20.0296,24.2628,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2004,19.55387944,17.6811,21.6635,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2004,24.42949931,22.0819,27.0204,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2005,23.65837412,21.3189,26.2461,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2005,19.00123702,17.0922,21.1137,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2005,21.37708955,19.3536,23.6082,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2006,20.72406261,18.6819,22.9979,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2006,18.44061952,16.5177,20.5707,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2006,22.92259932,20.5803,25.5457,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2007,22.18802832,19.829,24.8698,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2007,17.87587037,15.934,20.0707,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2007,20.087189,18.0118,22.4027,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2008,19.45368809,17.3001,21.8297,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2008,17.3020611,15.309,19.5629,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2008,21.49059158,19.0525,24.2127,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2009,20.79869101,18.2519,23.6512,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2009,16.74749114,14.6708,19.1037,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2009,18.83312642,16.5806,21.3173,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2010,18.21499415,15.8799,20.8729,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2010,16.19898901,14.0601,18.6577,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2010,20.12692832,17.4642,23.1187,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2011,19.50207076,16.6729,22.6856,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2011,15.66078325,13.4127,18.2774,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2011,17.63641546,15.1315,20.45,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2012,17.06375254,14.3795,20.0599,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2012,15.1581066,12.7721,17.9427,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2012,18.85387388,15.8649,22.2673,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2013,18.23693022,15.1009,21.8757,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2013,14.6512999,12.1152,17.6572,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2013,16.49607791,13.6851,19.7361,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2014,15.95597652,13.0077,19.513,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2014,14.19731593,11.5156,17.4383,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2014,17.63374998,14.3343,21.5503,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2015,17.05919331,13.5767,21.3382,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2015,13.73482946,10.9225,17.2947,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2015,15.45320044,12.3347,19.3154,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2016,14.95991731,11.6435,19.1825,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2016,13.28894637,10.3159,17.1319,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2016,16.50347871,12.8431,21.2507,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2017,15.946944,12.1129,21.0967,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2017,12.88939087,9.76412,16.9989,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2017,14.47121703,10.9937,19.0809,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2018,14.0058083,10.3564,19.0329,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2018,12.46660242,9.17128,16.9909,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2018,15.45796603,11.3761,21.0191,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2019,14.95097481,10.6893,20.9599,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2019,12.0880333,8.62665,16.9936,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2019,13.54836942,9.72735,19.0236,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2020,13.12249891,9.11485,18.9948,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2020,11.68092355,8.11237,16.9743,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2020,14.48876073,10.0281,20.9515,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2021,14.04401153,9.43207,20.9309,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2021,11.30222209,7.58783,16.9544,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2021,12.70346673,8.5375,18.9314,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2022,12.29859501,8.02481,18.9677,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2022,10.9739836,7.12692,16.9835,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2022,13.56549057,8.79136,20.8958,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2023,13.12736496,8.29812,20.9543,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2023,10.61987432,6.71631,17.0407,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2023,11.90976978,7.53749,19.0387,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2024,11.5409092,7.11181,18.997,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,COL,Colombia,2024,10.29573321,6.34783,17.0662,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,COL,Colombia,2024,12.71271998,7.79646,20.9215,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2000,11.63190488,11.298,11.9822,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2000,13.08802447,12.7892,13.3951,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CRI,Costa Rica,2000,14.47502272,14.0822,14.8717,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2001,13.89767919,13.5212,14.2892,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2001,12.58922804,12.2956,12.8919,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CRI,Costa Rica,2001,11.21347415,10.8842,11.5616,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2002,10.87782861,10.5551,11.2187,FEMALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2002,12.15755131,11.87,12.4576,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
SH_DYN_MORT,CRI,Costa Rica,2002,13.37172175,13.0041,13.7609,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2003,12.95799914,12.5931,13.3517,MALE,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,False
SH_DYN_MORT,CRI,Costa Rica,2003,11.80530007,11.5205,12.1024,BOTHSEX,<5Y,G,C,PER_1000_LIVE_BIRTHS,UN_IGME,True
